label;cellStrength;cellType;timeStampNetwork;hAccuracyNetwork;vAccuracyNetwork;bAccuracyNetwork;speedAccuracyNetwork;networkLocationType;timeStampGPS;hAccuracyGPS;vAccuracyGPS;bAccuracyGPS;speedAccuracyGPS;nrSatellitesInView;nrSatellitesInFix;minCn0GPS;meanCn0GPS;maxCn0GPS;satellites;nrBlDevices;minCn0Bl;meanCn0Bl;maxCn0Bl;bluetoothDevices;nrWifiDevices;minCn0Wifi;meanCn0Wifi;maxCn0Wifi;wifiDevices
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;22; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;22; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;22; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;22; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;22; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;22; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:19:40;15.427;2.2778065;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:20:01;20.022;1.7819036;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:20:01;20.022;1.7819036;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
Indoor;3;LTE;15:20:01;20.022;1.7819036;0.0;0.0;N/A;N/A;0.0;0.0;0.0;0.0;37; 0.0;0.0;0.0;0.0;[];8;-94;-66.0;-40.0;[{"rssi":-40,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-58,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Unknown Major Device Class","class":"Computer Laptop"},{"rssi":-59,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-87,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-47,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-56,"majorClass":"Uncategorised","class":"Unknown Device Class"},{"rssi":-94,"majorClass":"Uncategorised","class":"Unknown Device Class"}];17;-93;-78.411766;-66;[{"SSID":"JKU","level":-74},{"SSID":"KEPLERnet","level":-75},{"SSID":"JKU","level":-83},{"SSID":"eduroam","level":-83},{"SSID":"KEPLERnet","level":-83},{"SSID":"KEPLERnet","level":-66},{"SSID":"eduroam","level":-66},{"SSID":"JKU","level":-66},{"SSID":"JKU","level":-93},{"SSID":"eduroam","level":-90},{"SSID":"eduroam","level":-80},{"SSID":"KEPLERnet","level":-90},{"SSID":"JKU","level":-75},{"SSID":"eduroam","level":-75},{"SSID":"KEPLERnet","level":-76},{"SSID":"eduroam","level":-82},{"SSID":"KEPLERnet","level":-76}]
